Designator,Mid X,Mid Y,Layer,Rotation
C1, 0.00,17.78,Top,0.0
J1,-6.00, 5.08,Top,90.0
J2, 6.00, 5.08,Top,270.0
R1, 0.91, 2.65,Top,270.0
R2,-0.11, 2.65,Top,270.0
