Designator,Mid X,Mid Y,Layer,Rotation
C2,13.47, 6.54,Bottom,0.0
IC2,10.00,10.00,Bottom,180.0
R3,10.00, 6.54,Bottom,0.0
R4, 6.49, 6.54,Bottom,180.0
